algorithm,target_update_interval,seed,training_step,q_upper,Mean_Q,Mean_Excess,Mean_Violtaing_Excess,Mean_Over_Violation_Rate,Mean_Under_Violtaion_Rate
DDQN,647,14,87000,100,81.47505,4.0918734e-05,0.3185366,0.00012845849802371542,0.006017786561264822
DDQN,647,14,88000,100,81.83208,6.8544156e-05,0.40803933,0.00016798418972332015,0.006383399209486166
DDQN,647,14,89000,100,82.02545,0.00010777033,0.43625426,0.00024703557312252963,0.006699604743083004
DDQN,647,14,90000,100,82.57161,0.00028064343,0.50716275,0.0005533596837944664,0.006956521739130435
DDQN,647,14,91000,100,83.03682,0.00035547098,0.5290245,0.0006719367588932806,0.006788537549407114
DDQN,647,14,92000,100,83.436424,0.00071448315,0.58311045,0.001225296442687747,0.006156126482213439
DDQN,647,14,93000,100,83.82455,0.0006576512,0.56401956,0.0011660079051383399,0.005237154150197629
DDQN,647,14,94000,100,84.11847,0.0006307799,0.5409739,0.0011660079051383399,0.0038932806324110674
DDQN,647,14,95000,100,84.26435,0.00063572254,0.5273371,0.0012055335968379447,0.004051383399209486
DDQN,647,14,96000,100,84.80004,0.00077727897,0.53149074,0.0014624505928853755,0.0030632411067193677
DDQN,647,14,97000,100,85.03556,0.001108163,0.56926954,0.0019466403162055337,0.003409090909090909
DDQN,647,14,98000,100,85.32379,0.0011937531,0.5618968,0.002124505928853755,0.0038537549407114623
DDQN,647,14,99000,100,86.06479,0.002226656,0.58529246,0.0038043478260869567,0.003656126482213439
DDQN,647,14,100000,100,86.52928,0.0029930947,0.5870178,0.005098814229249012,0.003132411067193676
DDQN,647,15,1000,100,-0.029379481,0.0,,0.0,0.9999901185770751
DDQN,647,15,2000,100,3.0735104,0.0,,0.0,0.0
DDQN,647,15,3000,100,3.7187028,0.0,,0.0,0.00016798418972332015
DDQN,647,15,4000,100,5.1747475,0.0,,0.0,0.009861660079051383
DDQN,647,15,5000,100,5.3746,0.0,,0.0,0.08232213438735178
DDQN,647,15,6000,100,6.3426642,0.0,,0.0,0.1224604743083004
DDQN,647,15,7000,100,7.04909,0.0,,0.0,0.12743083003952568
DDQN,647,15,8000,100,8.621024,0.0,,0.0,0.1257213438735178
DDQN,647,15,9000,100,9.302214,0.0,,0.0,0.1318181818181818
DDQN,647,15,10000,100,11.015344,0.0,,0.0,0.1266403162055336
DDQN,647,15,11000,100,12.507243,0.0,,0.0,0.11152173913043478
DDQN,647,15,12000,100,14.9131,0.0,,0.0,0.08127470355731226
DDQN,647,15,13000,100,17.128517,0.0,,0.0,0.0591699604743083
DDQN,647,15,14000,100,18.72337,0.0,,0.0,0.03714426877470356
DDQN,647,15,15000,100,21.033821,0.0,,0.0,0.021205533596837946
DDQN,647,15,16000,100,22.58856,0.0,,0.0,0.013567193675889329
DDQN,647,15,17000,100,24.683325,0.0,,0.0,0.008972332015810276
DDQN,647,15,18000,100,25.97502,0.0,,0.0,0.006462450592885375
DDQN,647,15,19000,100,27.991062,0.0,,0.0,0.00424901185770751
DDQN,647,15,20000,100,28.614042,0.0,,0.0,0.00441699604743083
DDQN,647,15,21000,100,30.762865,0.0,,0.0,0.0029545454545454545
DDQN,647,15,22000,100,32.080254,0.0,,0.0,0.0014031620553359683
DDQN,647,15,23000,100,34.058865,0.0,,0.0,0.000800395256916996
DDQN,647,15,24000,100,35.999718,0.0,,0.0,0.00030632411067193675
DDQN,647,15,25000,100,36.899075,0.0,,0.0,0.00035573122529644266
DDQN,647,15,26000,100,38.83496,0.0,,0.0,0.0002964426877470356
DDQN,647,15,27000,100,39.371437,0.0,,0.0,0.0003458498023715415
DDQN,647,15,28000,100,41.57852,0.0,,0.0,0.00044466403162055334
DDQN,647,15,29000,100,42.581898,0.0,,0.0,0.0004347826086956522
DDQN,647,15,30000,100,44.57507,0.0,,0.0,0.00030632411067193675
DDQN,647,15,31000,100,45.286728,0.0,,0.0,0.0004841897233201581
DDQN,647,15,32000,100,46.38645,0.0,,0.0,0.00046442687747035575
DDQN,647,15,33000,100,47.22113,0.0,,0.0,0.0005434782608695652
DDQN,647,15,34000,100,48.68614,0.0,,0.0,0.0006027667984189723
DDQN,647,15,35000,100,50.292564,0.0,,0.0,0.0006027667984189723
DDQN,647,15,36000,100,51.316246,0.0,,0.0,0.000800395256916996
DDQN,647,15,37000,100,52.754337,0.0,,0.0,0.0009683794466403162
DDQN,647,15,38000,100,53.614952,0.0,,0.0,0.0010671936758893281
DDQN,647,15,39000,100,55.0812,0.0,,0.0,0.0015711462450592884
DDQN,647,15,40000,100,55.532387,0.0,,0.0,0.0020059288537549406
DDQN,647,15,41000,100,56.981636,0.0,,0.0,0.0022628458498023716
DDQN,647,15,42000,100,57.50948,0.0,,0.0,0.002865612648221344
DDQN,647,15,43000,100,58.193054,0.0,,0.0,0.004150197628458498
DDQN,647,15,44000,100,59.781986,0.0,,0.0,0.00366600790513834
DDQN,647,15,45000,100,60.221413,0.0,,0.0,0.004041501976284585
DDQN,647,15,46000,100,61.386066,0.0,,0.0,0.005
DDQN,647,15,47000,100,62.18809,0.0,,0.0,0.00458498023715415
DDQN,647,15,48000,100,62.92751,0.0,,0.0,0.005968379446640316
DDQN,647,15,49000,100,63.508698,0.0,,0.0,0.006432806324110672
DDQN,647,15,50000,100,64.400276,0.0,,0.0,0.005266798418972332
DDQN,647,15,51000,100,64.93806,0.0,,0.0,0.005316205533596838
DDQN,647,15,52000,100,65.71344,0.0,,0.0,0.006225296442687747
DDQN,647,15,53000,100,66.299675,0.0,,0.0,0.0061857707509881425
DDQN,647,15,54000,100,66.8527,0.0,,0.0,0.006630434782608696
DDQN,647,15,55000,100,68.058716,0.0,,0.0,0.006156126482213439
DDQN,647,15,56000,100,68.14325,0.0,,0.0,0.006472332015810277
DDQN,647,15,57000,100,69.155426,0.0,,0.0,0.006620553359683794
DDQN,647,15,58000,100,69.464035,0.0,,0.0,0.006650197628458498
DDQN,647,15,59000,100,70.06846,0.0,,0.0,0.005760869565217391
DDQN,647,15,60000,100,70.276886,0.0,,0.0,0.005662055335968379
DDQN,647,15,61000,100,71.13082,0.0,,0.0,0.005365612648221344
DDQN,647,15,62000,100,71.38437,0.0,,0.0,0.005158102766798419
DDQN,647,15,63000,100,71.9285,0.0,,0.0,0.005039525691699605
DDQN,647,15,64000,100,72.36339,0.0,,0.0,0.0051778656126482215
DDQN,647,15,65000,100,72.465515,0.0,,0.0,0.005602766798418972
DDQN,647,15,66000,100,72.44599,0.0,,0.0,0.005622529644268775
DDQN,647,15,67000,100,73.00671,0.0,,0.0,0.005533596837944664
DDQN,647,15,68000,100,73.067825,0.0,,0.0,0.006047430830039525
DDQN,647,15,69000,100,73.24122,0.0,,0.0,0.005820158102766798
DDQN,647,15,70000,100,73.20257,0.0,,0.0,0.006047430830039525
DDQN,647,15,71000,100,73.569084,0.0,,0.0,0.005573122529644268
DDQN,647,15,72000,100,73.738716,0.0,,0.0,0.006195652173913043
DDQN,647,15,73000,100,73.973145,0.0,,0.0,0.006274703557312253
DDQN,647,15,74000,100,74.72399,0.0,,0.0,0.0061462450592885375
DDQN,647,15,75000,100,75.034195,0.0,,0.0,0.006037549407114625
DDQN,647,15,76000,100,75.867035,0.0,,0.0,0.006304347826086957
DDQN,647,15,77000,100,76.628204,0.0,,0.0,0.006462450592885375
DDQN,647,15,78000,100,77.38487,0.0,,0.0,0.006709486166007905
DDQN,647,15,79000,100,78.0454,0.0,,0.0,0.006511857707509882
DDQN,647,15,80000,100,78.407234,0.0,,0.0,0.007243083003952569
DDQN,647,15,81000,100,78.72996,0.0,,0.0,0.011264822134387351
DDQN,647,15,82000,100,79.26777,0.0,,0.0,0.012727272727272728
DDQN,647,15,83000,100,79.753235,0.0,,0.0,0.013053359683794466
DDQN,647,15,84000,100,80.16823,1.22570145e-05,0.15505123,7.905138339920949e-05,0.012035573122529643
DDQN,647,15,85000,100,80.37737,0.00019879798,0.49069157,0.00040513833992094863,0.014239130434782608
DDQN,647,15,86000,100,80.85862,0.00039448365,0.67663974,0.0005830039525691699,0.014367588932806324
DDQN,647,15,87000,100,81.52273,0.0011599215,1.1738406,0.0009881422924901185,0.014377470355731226
DDQN,647,15,88000,100,81.92263,0.0018711439,1.0759078,0.0017391304347826088,0.012826086956521739
DDQN,647,15,89000,100,81.836975,0.0026882433,1.0626962,0.0025296442687747036,0.015108695652173912
DDQN,647,15,90000,100,82.42679,0.006456212,0.9138023,0.007065217391304348,0.014604743083003953
DDQN,647,15,91000,100,83.1225,0.0124617405,1.0320197,0.01207509881422925,0.013043478260869565
DDQN,647,15,92000,100,83.89395,0.02771243,1.0687873,0.025928853754940712,0.011976284584980236
DDQN,647,15,93000,100,84.50747,0.0817468,1.0948619,0.07466403162055336,0.011294466403162055
DDQN,647,15,94000,100,84.42407,0.085392535,1.0876933,0.07850790513833993,0.014031620553359684
DDQN,647,15,95000,100,84.62932,0.116991065,1.2209442,0.0958201581027668,0.013409090909090909
DDQN,647,15,96000,100,85.00766,0.16911943,1.3876187,0.12187747035573122,0.015523715415019762
DDQN,647,15,97000,100,84.96073,0.1588729,1.3913065,0.1141897233201581,0.01374505928853755
DDQN,647,15,98000,100,85.26818,0.19711562,1.5090475,0.13062252964426876,0.013557312252964427
DDQN,647,15,99000,100,85.5852,0.22647345,1.5603971,0.14513833992094863,0.01283596837944664
DDQN,647,15,100000,100,85.92492,0.31796116,1.7539337,0.18128458498023717,0.013132411067193676
DDQN,647,16,1000,100,-0.065012336,0.0,,0.0,1.0
DDQN,647,16,2000,100,2.781177,0.0,,0.0,0.0
DDQN,647,16,3000,100,3.2597654,0.0,,0.0,0.015859683794466402
DDQN,647,16,4000,100,4.321059,0.0,,0.0,0.11557312252964427
DDQN,647,16,5000,100,4.4123087,0.0,,0.0,0.18071146245059289
DDQN,647,16,6000,100,5.340683,0.0,,0.0,0.19218379446640316
DDQN,647,16,7000,100,5.7224727,0.0,,0.0,0.1941699604743083
DDQN,647,16,8000,100,6.855909,0.0,,0.0,0.19519762845849803
DDQN,647,16,9000,100,7.417774,0.0,,0.0,0.19551383399209485
DDQN,647,16,10000,100,8.298395,0.0,,0.0,0.20055335968379448
DDQN,647,16,11000,100,9.211775,0.0,,0.0,0.19630434782608697
DDQN,647,16,12000,100,10.737305,0.0,,0.0,0.19265810276679843
DDQN,647,16,13000,100,12.569152,0.0,,0.0,0.1841600790513834
DDQN,647,16,14000,100,13.900726,0.0,,0.0,0.1741600790513834
DDQN,647,16,15000,100,15.877495,0.0,,0.0,0.1624308300395257
DDQN,647,16,16000,100,16.978615,0.0,,0.0,0.15624505928853755
DDQN,647,16,17000,100,19.319088,0.0,,0.0,0.1406422924901186
DDQN,647,16,18000,100,20.508074,0.0,,0.0,0.12947628458498023
DDQN,647,16,19000,100,22.81158,0.0,,0.0,0.10345849802371541
DDQN,647,16,20000,100,23.755062,0.0,,0.0,0.0950494071146245
DDQN,647,16,21000,100,25.604797,0.0,,0.0,0.08143280632411067
DDQN,647,16,22000,100,27.025423,0.0,,0.0,0.06896245059288537
DDQN,647,16,23000,100,28.89465,0.0,,0.0,0.05552371541501976
DDQN,647,16,24000,100,30.930769,0.0,,0.0,0.03484189723320158
DDQN,647,16,25000,100,32.335484,0.0,,0.0,0.014525691699604742
DDQN,647,16,26000,100,34.27121,0.0,,0.0,0.006442687747035573
DDQN,647,16,27000,100,35.244247,0.0,,0.0,0.0031521739130434784
DDQN,647,16,28000,100,36.967255,0.0,,0.0,0.0018181818181818182
DDQN,647,16,29000,100,38.169044,0.0,,0.0,0.0009090909090909091
DDQN,647,16,30000,100,39.852707,0.0,,0.0,0.0006225296442687748
DDQN,647,16,31000,100,40.83064,0.0,,0.0,0.00022727272727272727
DDQN,647,16,32000,100,42.340046,0.0,,0.0,0.00024703557312252963
DDQN,647,16,33000,100,43.717014,0.0,,0.0,0.0002964426877470356
DDQN,647,16,34000,100,44.72742,0.0,,0.0,0.0003952569169960474
DDQN,647,16,35000,100,46.39822,0.0,,0.0,0.00044466403162055334
DDQN,647,16,36000,100,47.27994,0.0,,0.0,0.0004940711462450593
DDQN,647,16,37000,100,48.70442,0.0,,0.0,0.0006027667984189723
DDQN,647,16,38000,100,50.034336,0.0,,0.0,0.0005434782608695652
DDQN,647,16,39000,100,51.75862,0.0,,0.0,0.0006225296442687748
DDQN,647,16,40000,100,52.61437,0.0,,0.0,0.0006521739130434783
DDQN,647,16,41000,100,53.72163,0.0,,0.0,0.0008399209486166008
DDQN,647,16,42000,100,54.25757,0.0,,0.0,0.0010770750988142292
DDQN,647,16,43000,100,55.526333,0.0,,0.0,0.0014822134387351778
DDQN,647,16,44000,100,56.71416,0.0,,0.0,0.0012944664031620554
DDQN,647,16,45000,100,57.42282,0.0,,0.0,0.0025296442687747036
DDQN,647,16,46000,100,58.951897,0.0,,0.0,0.0026877470355731225
DDQN,647,16,47000,100,59.56458,0.0,,0.0,0.0027272727272727275
DDQN,647,16,48000,100,60.778004,0.0,,0.0,0.0028063241106719367
DDQN,647,16,49000,100,61.334656,0.0,,0.0,0.00291501976284585
DDQN,647,16,50000,100,62.14679,0.0,,0.0,0.003241106719367589
DDQN,647,16,51000,100,62.561977,0.0,,0.0,0.003468379446640316
DDQN,647,16,52000,100,63.436115,0.0,,0.0,0.0034288537549407114
DDQN,647,16,53000,100,63.961475,0.0,,0.0,0.0034189723320158104
DDQN,647,16,54000,100,64.648384,0.0,,0.0,0.0037549407114624506
DDQN,647,16,55000,100,65.78215,0.0,,0.0,0.0037549407114624506
DDQN,647,16,56000,100,66.44878,0.0,,0.0,0.0040019762845849806
DDQN,647,16,57000,100,66.77031,0.0,,0.0,0.004713438735177866
DDQN,647,16,58000,100,67.02136,0.0,,0.0,0.005128458498023716
DDQN,647,16,59000,100,68.030685,0.0,,0.0,0.005424901185770751
DDQN,647,16,60000,100,68.28173,0.0,,0.0,0.005503952569169961
DDQN,647,16,61000,100,68.87889,0.0,,0.0,0.005316205533596838
DDQN,647,16,62000,100,68.88557,0.0,,0.0,0.005494071146245059
DDQN,647,16,63000,100,69.71224,0.0,,0.0,0.005879446640316205
DDQN,647,16,64000,100,69.90062,0.0,,0.0,0.005968379446640316
DDQN,647,16,65000,100,70.664406,0.0,,0.0,0.006422924901185771
DDQN,647,16,66000,100,71.54419,0.0,,0.0,0.0066600790513833994
DDQN,647,16,67000,100,71.916115,0.0,,0.0,0.007173913043478261
DDQN,647,16,68000,100,72.132706,0.0,,0.0,0.007638339920948617
DDQN,647,16,69000,100,72.19834,0.0,,0.0,0.008201581027667984
DDQN,647,16,70000,100,73.185326,0.0,,0.0,0.008863636363636363
DDQN,647,16,71000,100,73.664825,0.0,,0.0,0.009051383399209486
DDQN,647,16,72000,100,74.15502,0.0,,0.0,0.009051383399209486
DDQN,647,16,73000,100,74.58341,0.0,,0.0,0.009407114624505929
DDQN,647,16,74000,100,74.63293,0.0,,0.0,0.010316205533596839
DDQN,647,16,75000,100,74.730576,0.0,,0.0,0.01050395256916996
DDQN,647,16,76000,100,75.36835,0.0,,0.0,0.010276679841897233
DDQN,647,16,77000,100,75.46474,0.0,,0.0,0.010869565217391304
DDQN,647,16,78000,100,74.9791,0.0,,0.0,0.011561264822134387
DDQN,647,16,79000,100,75.02975,0.0,,0.0,0.012104743083003952
DDQN,647,16,80000,100,74.74196,0.0,,0.0,0.012391304347826086
DDQN,647,16,81000,100,75.03039,0.0,,0.0,0.012826086956521739
DDQN,647,16,82000,100,75.11963,0.0,,0.0,0.012450592885375493
DDQN,647,16,83000,100,75.470634,0.0,,0.0,0.013191699604743083
DDQN,647,16,84000,100,75.93609,0.0,,0.0,0.012687747035573122
DDQN,647,16,85000,100,76.56412,0.0,,0.0,0.012351778656126482
DDQN,647,16,86000,100,76.98648,0.0,,0.0,0.011699604743083004
DDQN,647,16,87000,100,77.95052,0.0,,0.0,0.010968379446640317
DDQN,647,16,88000,100,78.367386,0.0,,0.0,0.01049407114624506
DDQN,647,16,89000,100,78.52537,0.0,,0.0,0.010701581027667984
DDQN,647,16,90000,100,79.1358,1.5316236e-05,0.09117665,0.00016798418972332015,0.011017786561264823
DDQN,647,16,91000,100,79.39004,3.3778015e-05,0.18990749,0.00017786561264822133,0.010780632411067194
DDQN,647,16,92000,100,79.752426,4.2310196e-05,0.17127167,0.00024703557312252963,0.01116600790513834
DDQN,647,16,93000,100,79.818756,7.5712094e-05,0.16302262,0.00046442687747035575,0.01190711462450593
DDQN,647,16,94000,100,80.052086,4.4397195e-05,0.17971985,0.00024703557312252963,0.011017786561264823
DDQN,647,16,95000,100,80.29985,0.0003227824,0.19918036,0.0016205533596837945,0.010187747035573123
DDQN,647,16,96000,100,80.929184,0.0009989573,0.28397328,0.003517786561264822,0.008814229249011858
DDQN,647,16,97000,100,81.48697,0.0083976695,0.5242716,0.016017786561264822,0.006867588932806324
DDQN,647,16,98000,100,82.09467,0.008427232,0.49468434,0.017035573122529644,0.006126482213438735
DDQN,647,16,99000,100,82.49286,0.015192829,0.58394,0.02601778656126482,0.005810276679841897
DDQN,647,16,100000,100,82.836464,0.013029276,0.5547171,0.02348814229249012,0.004357707509881423
DDQN,647,17,1000,100,-0.08312018,0.0,,0.0,1.0
DDQN,647,17,2000,100,2.6771455,0.0,,0.0,0.0
DDQN,647,17,3000,100,3.2686894,0.0,,0.0,0.0004940711462450593
DDQN,647,17,4000,100,4.5218267,0.0,,0.0,0.037875494071146244
DDQN,647,17,5000,100,5.1034217,0.0,,0.0,0.09488142292490119
DDQN,647,17,6000,100,6.73507,0.0,,0.0,0.08185770750988142
DDQN,647,17,7000,100,7.6111493,0.0,,0.0,0.07890316205533597
DDQN,647,17,8000,100,9.49736,0.0,,0.0,0.06054347826086957
DDQN,647,17,9000,100,10.3266735,0.0,,0.0,0.06153162055335969
DDQN,647,17,10000,100,12.479994,0.0,,0.0,0.04804347826086956
DDQN,647,17,11000,100,13.77063,0.0,,0.0,0.03404150197628458
DDQN,647,17,12000,100,15.646403,0.0,,0.0,0.023557312252964428
DDQN,647,17,13000,100,17.881897,0.0,,0.0,0.010691699604743083
DDQN,647,17,14000,100,18.844282,0.0,,0.0,0.008883399209486166
DDQN,647,17,15000,100,20.706228,0.0,,0.0,0.006017786561264822
DDQN,647,17,16000,100,21.649778,0.0,,0.0,0.004940711462450593
DDQN,647,17,17000,100,23.295528,0.0,,0.0,0.004041501976284585
DDQN,647,17,18000,100,24.193853,0.0,,0.0,0.0031719367588932804
DDQN,647,17,19000,100,26.251095,0.0,,0.0,0.0017885375494071146
DDQN,647,17,20000,100,27.463804,0.0,,0.0,0.0005039525691699605
DDQN,647,17,21000,100,29.746426,0.0,,0.0,0.00017786561264822133
DDQN,647,17,22000,100,30.486256,0.0,,0.0,0.00023715415019762845
DDQN,647,17,23000,100,32.09876,0.0,,0.0,0.00016798418972332015
DDQN,647,17,24000,100,33.939423,0.0,,0.0,0.00016798418972332015
DDQN,647,17,25000,100,34.84086,0.0,,0.0,0.0001482213438735178
DDQN,647,17,26000,100,36.503345,0.0,,0.0,0.0001383399209486166
DDQN,647,17,27000,100,37.25273,0.0,,0.0,0.0001383399209486166
DDQN,647,17,28000,100,39.025124,0.0,,0.0,0.00018774703557312254
DDQN,647,17,29000,100,39.895878,0.0,,0.0,0.00012845849802371542
DDQN,647,17,30000,100,41.48355,0.0,,0.0,0.0002075098814229249
DDQN,647,17,31000,100,42.38337,0.0,,0.0,0.00018774703557312254
DDQN,647,17,32000,100,44.122055,0.0,,0.0,0.0002075098814229249
DDQN,647,17,33000,100,44.737045,0.0,,0.0,0.0001976284584980237
DDQN,647,17,34000,100,46.1511,0.0,,0.0,0.00026679841897233204
DDQN,647,17,35000,100,47.012184,0.0,,0.0,0.0002964426877470356
DDQN,647,17,36000,100,48.094593,0.0,,0.0,0.0002766798418972332
DDQN,647,17,37000,100,49.34417,0.0,,0.0,0.00030632411067193675
DDQN,647,17,38000,100,50.094734,0.0,,0.0,0.0003458498023715415
DDQN,647,17,39000,100,52.04725,0.0,,0.0,0.00036561264822134387
DDQN,647,17,40000,100,52.44921,0.0,,0.0,0.00045454545454545455
DDQN,647,17,41000,100,54.202267,0.0,,0.0,0.0005434782608695652
DDQN,647,17,42000,100,54.576504,0.0,,0.0,0.0006620553359683795
DDQN,647,17,43000,100,56.101917,0.0,,0.0,0.0007213438735177866
DDQN,647,17,44000,100,57.397762,0.0,,0.0,0.0007213438735177866
DDQN,647,17,45000,100,58.05817,0.0,,0.0,0.0008893280632411067
DDQN,647,17,46000,100,59.078625,0.0,,0.0,0.0012351778656126482
DDQN,647,17,47000,100,60.079258,0.0,,0.0,0.0014822134387351778
DDQN,647,17,48000,100,60.914536,0.0,,0.0,0.0016600790513833991
DDQN,647,17,49000,100,61.476334,0.0,,0.0,0.0018478260869565217
DDQN,647,17,50000,100,62.204712,0.0,,0.0,0.0021047430830039527
DDQN,647,17,51000,100,62.93683,0.0,,0.0,0.002341897233201581
DDQN,647,17,52000,100,63.2883,0.0,,0.0,0.0028458498023715413
DDQN,647,17,53000,100,63.28822,0.0,,0.0,0.00325098814229249
DDQN,647,17,54000,100,64.77582,0.0,,0.0,0.0038438735177865613
DDQN,647,17,55000,100,65.59352,0.0,,0.0,0.004347826086956522
DDQN,647,17,56000,100,66.22265,0.0,,0.0,0.00458498023715415
DDQN,647,17,57000,100,67.03528,0.0,,0.0,0.005039525691699605
DDQN,647,17,58000,100,67.24619,0.0,,0.0,0.004733201581027668
DDQN,647,17,59000,100,68.07414,0.0,,0.0,0.005148221343873518
DDQN,647,17,60000,100,68.48512,0.0,,0.0,0.005316205533596838
DDQN,647,17,61000,100,69.26676,0.0,,0.0,0.00458498023715415
DDQN,647,17,62000,100,70.03398,0.0,,0.0,0.004772727272727273
DDQN,647,17,63000,100,70.055534,0.0,,0.0,0.005454545454545455
DDQN,647,17,64000,100,70.65153,0.0,,0.0,0.005059288537549407
DDQN,647,17,65000,100,71.06465,0.0,,0.0,0.005375494071146245
DDQN,647,17,66000,100,71.5341,0.0,,0.0,0.0057114624505928855
DDQN,647,17,67000,100,71.78629,0.0,,0.0,0.00516798418972332
DDQN,647,17,68000,100,72.58414,0.0,,0.0,0.005158102766798419
DDQN,647,17,69000,100,72.84383,0.0,,0.0,0.004841897233201581
DDQN,647,17,70000,100,73.44904,0.0,,0.0,0.005266798418972332
DDQN,647,17,71000,100,73.45994,0.0,,0.0,0.006482213438735178
DDQN,647,17,72000,100,73.91466,0.0,,0.0,0.006600790513833992
DDQN,647,17,73000,100,74.471756,5.5445794e-06,0.18703716,2.9644268774703556e-05,0.0069071146245059285
DDQN,647,17,74000,100,74.59339,1.068462e-05,0.2703209,3.9525691699604744e-05,0.007766798418972332
DDQN,647,17,75000,100,74.558075,2.4211417e-05,0.116675965,0.0002075098814229249,0.007697628458498024
DDQN,647,17,76000,100,74.867,0.00033707207,0.23364174,0.0014426877470355732,0.008517786561264822
DDQN,647,17,77000,100,75.548164,0.0029732804,0.51878613,0.005731225296442688,0.00925889328063241
DDQN,647,17,78000,100,75.77786,0.004268761,0.6101675,0.006996047430830039,0.006739130434782609
DDQN,647,17,79000,100,76.27453,0.007969843,0.8507892,0.009367588932806325,0.007015810276679842
DDQN,647,17,80000,100,76.35211,0.010513044,1.0008656,0.01050395256916996,0.007855731225296442
DDQN,647,17,81000,100,76.610664,0.013833388,1.1049241,0.012519762845849802,0.008794466403162055
DDQN,647,17,82000,100,76.75084,0.0099605415,0.9230831,0.010790513833992096,0.009011857707509882
DDQN,647,17,83000,100,77.452896,0.017789122,1.2238336,0.014535573122529644,0.007964426877470355
DDQN,647,17,84000,100,77.88687,0.012888516,1.0401258,0.012391304347826086,0.007529644268774703
DDQN,647,17,85000,100,78.48491,0.016204664,1.1696948,0.013853754940711463,0.007075098814229249
DDQN,647,17,86000,100,78.455635,0.02059178,1.3065128,0.01576086956521739,0.007302371541501976
DDQN,647,17,87000,100,79.381615,0.03305476,1.58088,0.02090909090909091,0.006017786561264822
DDQN,647,17,88000,100,80.06435,0.038943633,1.6346313,0.02382411067193676,0.005958498023715415
DDQN,647,17,89000,100,80.66017,0.051634163,1.6899667,0.030553359683794468,0.004772727272727273
DDQN,647,17,90000,100,81.48604,0.06540892,1.7544085,0.03728260869565218,0.004792490118577075
DDQN,647,17,91000,100,81.77571,0.058069836,1.5835807,0.0366699604743083,0.005138339920948616
DDQN,647,17,92000,100,82.4909,0.07291907,1.6948576,0.043023715415019766,0.004733201581027668
DDQN,647,17,93000,100,82.851845,0.08100025,1.7260953,0.04692687747035573,0.0047035573122529645
DDQN,647,17,94000,100,83.16105,0.07681112,1.6296195,0.047134387351778655,0.005187747035573123
DDQN,647,17,95000,100,83.30166,0.07334507,1.5755724,0.04655138339920949,0.004792490118577075
DDQN,647,17,96000,100,83.8686,0.08295397,1.6030058,0.05174901185770751,0.004762845849802372
DDQN,647,17,97000,100,84.136154,0.07767893,1.5013574,0.05173913043478261,0.004920948616600791
DDQN,647,17,98000,100,84.75522,0.11379914,1.7955211,0.06337944664031621,0.005464426877470356
DDQN,647,17,99000,100,85.2566,0.1354603,1.9431018,0.06971343873517787,0.005
DDQN,647,17,100000,100,85.537155,0.1188426,1.7812309,0.06671936758893281,0.004980237154150198
DDQN,647,18,1000,100,-0.02021417,0.0,,0.0,1.0
DDQN,647,18,2000,100,2.9052277,0.0,,0.0,0.0
DDQN,647,18,3000,100,3.7068658,0.0,,0.0,0.0
DDQN,647,18,4000,100,5.134635,0.0,,0.0,0.00010869565217391305
DDQN,647,18,5000,100,5.465839,0.0,,0.0,0.02691699604743083
DDQN,647,18,6000,100,6.764815,0.0,,0.0,0.0691403162055336
DDQN,647,18,7000,100,7.7580795,0.0,,0.0,0.060108695652173916
DDQN,647,18,8000,100,9.698789,0.0,,0.0,0.04716403162055336
DDQN,647,18,9000,100,10.896361,0.0,,0.0,0.032124505928853755
DDQN,647,18,10000,100,13.152421,0.0,,0.0,0.013715415019762846
DDQN,647,18,11000,100,14.782311,0.0,,0.0,0.009426877470355732
DDQN,647,18,12000,100,17.419107,0.0,,0.0,0.004654150197628459
DDQN,647,18,13000,100,19.820824,0.0,,0.0,0.004140316205533597
DDQN,647,18,14000,100,21.318317,0.0,,0.0,0.0033794466403162054
DDQN,647,18,15000,100,23.520563,0.0,,0.0,0.002075098814229249
DDQN,647,18,16000,100,24.746922,0.0,,0.0,0.0018774703557312253
DDQN,647,18,17000,100,26.555325,0.0,,0.0,0.0019071146245059289
DDQN,647,18,18000,100,27.360983,0.0,,0.0,0.002707509881422925
DDQN,647,18,19000,100,29.109882,0.0,,0.0,0.002826086956521739
DDQN,647,18,20000,100,30.145163,0.0,,0.0,0.002233201581027668
DDQN,647,18,21000,100,32.300858,0.0,,0.0,0.001758893280632411
DDQN,647,18,22000,100,33.427547,0.0,,0.0,0.0015810276679841897
DDQN,647,18,23000,100,34.97273,0.0,,0.0,0.0015118577075098813
DDQN,647,18,24000,100,37.073128,0.0,,0.0,0.0016106719367588933
DDQN,647,18,25000,100,38.161057,0.0,,0.0,0.001324110671936759
DDQN,647,18,26000,100,40.065777,0.0,,0.0,0.001393280632411067
DDQN,647,18,27000,100,41.328274,0.0,,0.0,0.0010276679841897233
DDQN,647,18,28000,100,42.520523,0.0,,0.0,0.0014229249011857706
DDQN,647,18,29000,100,42.972195,0.0,,0.0,0.0017786561264822134
DDQN,647,18,30000,100,44.26078,0.0,,0.0,0.001383399209486166
DDQN,647,18,31000,100,44.76241,0.0,,0.0,0.0018379446640316205
DDQN,647,18,32000,100,45.69001,0.0,,0.0,0.0021343873517786563
DDQN,647,18,33000,100,46.989105,0.0,,0.0,0.0021442687747035573
DDQN,647,18,34000,100,47.640125,0.0,,0.0,0.0025889328063241107
